Mois;UIC;Nom gare;Nombre de non-conformités;Nombre d'observations;Taux de conformité
2024-10;0087775114;Vergèze - Codognan;204;4692;95.652173914
2024-09;0087213108;Schweighouse-sur-Moder;0;2057;100.0
2024-10;0087775221;Chamborigaud;0;1463;100.0
2024-09;0087213207;Mertzwiller;79;790;90.0
2024-10;0087775254;La Grand-Combe;204;5712;96.428571429
2024-09;0087213256;Niederbronn-les-Bains;0;1485;100.0
2024-10;0087775288;Alès;231;19635;98.823529412
2024-09;0087213447;Hoffen;100;1000;90.0
2024-10;0087775361;Saint-Geniès-de-Malgoirès;102;3162;96.774193549
2024-09;0087213678;Weyersheim;396;3960;90.0
2024-10;0087781005;Béziers;1216;26220;95.362318841
2024-09;0087213744;Wingen-sur-Moder;99;2277;95.652173914
2024-10;0087781161;Coursan;152;2204;93.103448276
2024-09;0087213785;Ingwiller;198;3861;94.871794872
2024-10;0087781609;Bédarieux;380;4104;90.740740741
2024-09;0087214114;Kogenheim;75;1350;94.444444445
2024-10;0087781666;Magalas;0;2052;100.0
2024-09;0087214122;Benfeld;225;5625;96.0
2024-10;0087783175;Saint-Flour - Chaudes-Aigues;0;2888;100.0
2024-09;0087214296;Bischoffsheim;0;803;100.0
2024-10;0087783282;Marvejols;612;4352;85.9375
2024-09;0087214684;Russ Hersbach;73;1898;96.153846154
2024-10;0087783324;Banassac - La Canourgue;136;1496;90.90909091
2024-09;0087214734;Fouday;0;730;100.0
2024-10;0087783514;Les Salelles;0;816;100.0
2024-09;0087215012;Sarrebourg;308;10164;96.96969697
2024-10;0087783654;Allenc;0;816;100.0
2024-09;0087271494;Aéroport Charles de Gaulle 2 TGV;1066;32800;96.75
2024-10;0087784256;Collioure;456;2888;84.210526316
2024-09;0087271577;Nanteuil-le-Haudouin;76;2052;96.296296297
2024-10;0087784728;Olette - Canaveilles;0;854;100.0
2024-09;0087271734;Villers-Cotterêts;77;2464;96.875
2024-10;0087784793;Mont-Louis - La Cabanasse;0;1891;100.0
2024-09;0087278259;Mérignac Arlac;75;2625;97.142857143
2024-10;0087784835;Saillagouse;0;427;100.0
2024-09;0087282624;Lyon Jean Macé;304;7600;96.0
2024-11;0087111849;Marne-la-Vallée Chessy;2888;39824;92.748091604
2024-09;0087286401;Santes;0;2280;100.0
2024-11;0087118190;Nogent-sur-Seine;616;13398;95.402298851
2024-09;0087286518;Seclin;0;6080;100.0
2024-11;0087141002;Nancy;1540;49896;96.913580247
2024-09;0087286542;Tourcoing;2128;13528;84.269662922
2024-11;0087141416;Baccarat;0;10507;100.0
2024-09;0087286732;Roubaix;760;4256;82.142857143
2024-11;0087141473;Houdemont;0;528;100.0
2024-09;0087286864;Ascq;0;4864;100.0
2024-11;0087141499;Messein;0;396;100.0
2024-09;0087295014;Jeumont;0;5624;100.0
2024-11;0087141507;Neuves-Maisons;0;384;100.0
2024-09;0087295600;Aulnoye-Aymeries;76;6992;98.913043479
2024-11;0087141804;Belleville;0;2304;100.0
2024-09;0087296616;Chauny;396;9372;95.774647888
2024-11;0087142091;Langres;836;16720;95.0
2024-09;0087313072;Albert;385;2695;85.714285715
2024-11;0087144014;Saint-Dié-des-Vosges;231;5698;95.945945946
2024-09;0087313270;Saint-Just-en-Chaussée;77;5390;98.571428572
2024-11;0087144063;Vincey;0;660;100.0
2024-09;0087317065;Étaples - Le Touquet;868;14880;94.166666667
2024-11;0087144089;Igney;0;406;100.0
2024-09;0087317362;Abbeville;231;4235;94.545454546
2024-11;0087144097;Thaon;33;528;93.75
2024-09;0087319012;Aix-en-Provence TGV;228;52440;99.565217392
2024-11;0087144279;Vittel;0;6391;100.0
2024-09;0087342139;Nœux-les-Mines;0;1672;100.0
2024-11;0087144287;Contrexéville;0;4466;100.0
2024-09;0087342543;Calonne-Ricouart;0;1672;100.0
2024-11;0087144410;Arches;395;7821;94.94949495
2024-09;0087345256;Libercourt;0;5168;100.0
2024-11;0087144428;Pouxeux;33;330;90.0
2024-09;0087345520;Cambrai;152;3572;95.744680852
2024-11;0087172007;Charleville-Mézières;1444;25992;94.444444445
2024-09;0087353581;Les Ramassiers;204;2788;92.68292683
2024-11;0087172080;Revin;532;10944;95.138888889
2024-09;0087353599;Saint-Martin du Touch;68;1700;96.0
2024-11;0087175778;Verdun;77;6699;98.850574713
2024-09;0087396366;La Suze;0;4408;100.0
2024-11;0087182139;Saint-Louis;1064;33972;96.868008949
2024-09;0087401323;Mouans-Sartoux;150;5400;97.222222223
2024-11;0087184275;Montreux-Vieux;0;660;100.0
2024-09;0087411249;Maromme;456;6384;92.857142858
2024-11;0087191692;Homécourt;0;720;100.0
2024-09;0087411470;Serqueux;1140;6536;82.558139535
2024-11;0087191700;Jœuf;0;6622;100.0
2024-09;0087415158;Auffay;1216;6840;82.222222223
2024-11;0087192237;Rémilly;405;3510;88.461538462
2024-09;0087444067;Bayeux;392;5152;92.391304348
2024-11;0087192286;Morhange;134;13936;99.038461539
2024-09;0087447243;Carentan;560;4032;86.111111112
2024-11;0087192666;Conflans - Jarny;0;11550;100.0
2024-09;0087447698;Villedieu-les-Poêles;280;2464;88.636363637
2024-11;0087194001;Longwy;847;15323;94.47236181
2024-09;0087471391;Pontchaillou;66;627;89.473684211
2024-11;0087212142;Mommenheim;0;3075;100.0
2024-09;0087473108;Lamballe;615;14022;95.614035088
2024-11;0087212159;Schwindratzheim;0;1125;100.0
2024-09;0087474007;Brest;1880;30926;93.920972645
2024-11;0087212167;Hochfelden;96;1440;93.333333334
2024-09;0087474098;Quimper;1615;27360;94.097222223
2024-11;0087212191;Strasbourg Roethig;146;1387;89.473684211
2024-09;0087474270;Landivisiau;0;3186;100.0
2024-11;0087212209;Steinbourg;0;1200;100.0
2024-09;0087476226;Landaul - Mendon;0;1344;100.0
2024-11;0087212324;Kilstett;160;1760;90.90909091
2024-09;0087476234;Landévant;90;1890;95.238095239
2024-11;0087212431;Seltz;80;1840;95.652173914
2024-09;0087476259;Hennebont;76;2584;97.05882353
2024-11;0087213165;Obermodern-Zutzendorf;0;2000;100.0
2024-09;0087476416;Plouharnel - Carnac;78;1638;95.238095239
2024-11;0087213413;Hoelschloch;0;1210;100.0
2024-09;0087476754;Sévérac;0;1520;100.0
2024-11;0087213462;Riedseltz;100;800;87.5
2024-09;0087476762;Saint-Gildas-des-Bois;0;1672;100.0
2024-11;0087213611;Bischwiller;490;6860;92.857142858
2024-09;0087478032;Montreuil-sur-Ille;297;3432;91.346153847
2024-11;0087213744;Wingen-sur-Moder;99;2277;95.652173914
2024-09;0087481002;Nantes;2052;45752;95.514950167
2024-11;0087214106;Ebersheim;75;1350;94.444444445
2024-09;0087481234;Saint-Hilaire-de-Chaléons;0;1216;100.0
2024-11;0087214502;Lingolsheim;146;1387;89.473684211
2024-09;0087481648;Châteaubriant;106;5936;98.214285715
2024-11;0087214577;Molsheim;456;10032;95.454545455
2024-09;0087481697;La Baule Les Pins;0;912;100.0
2024-11;0087214627;Heiligenberg - Mollkirch;0;1095;100.0
2024-09;0087481788;Le Croisic;0;3040;100.0
2024-11;0087214692;Schirmeck - La Broque;380;5472;93.055555556
2024-09;0087481804;Couëron;304;2052;85.185185186
2024-11;0087214726;Rothau;152;2432;93.75
2024-09;0087481838;Savenay;1064;5472;80.555555556
2024-11;0087214775;Bourg-Bruche;0;657;100.0
2024-09;0087481846;Pontchâteau;152;3496;95.652173914
2024-11;0087223263;Lille Europe;912;25916;96.480938417
2024-09;0087484139;Le Vieux Briollay;0;1444;100.0
2024-11;0087276006;Creil;308;4081;92.452830189
2024-09;0087484204;Chalonnes-sur-Loire;76;2888;97.368421053
2024-11;0087276717;Bornel - Belle-Église;0;9240;100.0
2024-09;0087485250;Mauzé-sur-le-Mignon;316;3555;91.111111112
2024-11;0087276725;Chambly;0;7392;100.0
2024-09;0087485524;Pamproux;395;2054;80.76923077
2024-11;0087276782;Noyon;154;6006;97.435897436
2024-11;0087286278;Pérenchies;496;6696;92.592592593
2024-11;0087286401;Santes;0;2280;100.0
2024-11;0087286732;Roubaix;988;4560;78.333333334
2024-11;0087286864;Ascq;0;4864;100.0
2024-11;0087295220;Le Cateau-Cambrésis;0;2541;100.0
2024-11;0087295600;Aulnoye-Aymeries;304;6992;95.652173914
2024-11;0087295733;Avesnes-sur-Helpe;76;6536;98.837209303
2024-11;0087296244;Busigny;154;6930;97.777777778
2024-11;0087313072;Albert;308;6006;94.871794872
2024-11;0087313759;Abancourt;228;3800;94.0
2024-11;0087317222;Hesdin;0;2166;100.0
2024-11;0087338525;Krimmeri Meinau;0;4720;100.0
2024-11;0087342279;Isbergues;0;6992;100.0
2024-11;0087345165;Dourges;304;4408;93.103448276
2024-11;0087345314;Somain;228;4560;95.0
2024-11;0087345520;Cambrai;228;3952;94.230769231
2024-11;0087353581;Les Ramassiers;136;1564;91.304347827
2024-11;0087387092;Bueil;468;2340;80.0
2024-11;0087391003;Paris Montparnasse;6764;113468;94.038847958
2024-11;0087394007;Chartres;1001;17710;94.347826087
2024-11;0087396325;La Ferté-Bernard;0;4256;100.0
2024-11;0087396366;La Suze;0;4332;100.0
2024-11;0087396606;Château-du-Loir;152;4636;96.721311476
2024-11;0087401323;Mouans-Sartoux;75;5625;98.666666667
2024-11;0087411207;Oissel;304;7296;95.833333334
2024-11;0087411256;Malaunay - Le Houlme;684;8892;92.307692308
2024-11;0087413542;Fécamp;570;6498;91.228070176
2024-11;0087415604;Vernon - Giverny;1404;12714;88.957055215
2024-11;0087415620;Gaillon - Aubevoye;1064;7296;85.416666667
2024-11;0087444067;Bayeux;616;5152;88.043478261
2024-11;0087447003;Saint-Lô;336;4144;91.891891892
2024-11;0087447649;Folligny;168;1680;90.0
2024-11;0087448159;Vire;224;2240;90.0
2024-11;0087471052;Saint-Jacques-de-la-Lande;231;1617;85.714285715
2024-11;0087471300;Redon;194;12028;98.387096775
2024-11;0087471342;Le Theil-de-Bretagne;74;962;92.307692308
2024-11;0087473140;Châtelaudren - Plouagat;90;1980;95.454545455
2024-11;0087474007;Brest;2726;31396;91.31736527
2024-11;0087474056;Pont-de-Buis;0;936;100.0
2024-11;0087476259;Hennebont;228;2584;91.176470589
2024-11;0087481564;La Chapelle-sur-Erdre;152;3040;95.0
2024-11;0087481614;Abbaretz;152;1748;91.304347827
2024-11;0087481747;Pornichet;76;2508;96.96969697
2024-11;0087481754;La Baule-Escoublac;532;20444;97.397769517
2024-11;0087481788;Le Croisic;456;3040;85.0
2024-11;0087484329;Savennières - Béhuard;0;1824;100.0
2024-11;0087485250;Mauzé-sur-le-Mignon;474;3792;87.5
2024-11;0087485300;Niort;1771;24101;92.651757189
2024-11;0087486019;La Roche-sur-Yon;1824;19760;90.76923077
2024-11;0087486449;Les Sables-d'Olonne;456;15808;97.115384616
2024-11;0087487603;Saumur;1520;18848;91.935483871
2024-11;0087487884;La Ménitré;0;2280;100.0
2024-11;0087491191;Bussac-Forêt;0;1155;100.0
2024-11;0087491266;Cubzac-les-Ponts;0;1184;100.0
2024-11;0087491506;Châteauneuf-sur-Charente;462;3850;88.0
2024-11;0087571000;Tours;1309;42812;96.942446044
2024-11;0087574004;Blois - Chambord;231;19712;98.828125
2024-11;0087575126;Dangé-Saint-Romain;0;1155;100.0
2024-11;0087575167;Nerpuy;0;1106;100.0
2024-11;0087575332;Anché - Voulon;77;847;90.90909091
2024-11;0087575704;Mignaloux - Nouaillé;0;730;100.0
2024-11;0087580340;Arenc Euroméditerranée;231;2464;90.625
2024-11;0087581314;Lesparre-Médoc;225;2325;90.322580646
2024-11;0087581389;Le Verdon-sur-Mer;0;1725;100.0
2024-11;0087582601;Le Teich;675;8400;91.964285715
2024-11;0087582619;Gujan-Mestras;150;3525;95.744680852
2024-11;0087582759;Barsac;0;2925;100.0
2024-11;0087582775;Langon;1050;5250;80.0
2024-11;0087582858;Gironde-sur-Dropt;75;1800;95.833333334
2024-11;0087583005;Angoulême;1925;28798;93.315508022
2024-11;0087583674;Montmoreau;77;1078;92.857142858
2024-11;0087583690;Chalais;154;2695;94.285714286
2024-11;0087583849;Ruffec;1001;10626;90.579710145
2024-11;0087584052;Libourne;0;11925;100.0
2024-11;0087584268;Bergerac;228;5586;95.918367347
2024-11;0087584466;Mauzac-et-Grand-Castang;76;988;92.307692308
2024-11;0087584474;Trémolat;0;1064;100.0
2024-11;0087584607;Saint-Médard-de-Guizières;0;1848;100.0
2024-11;0087592048;Les Bardys;0;1312;100.0
2024-11;0087592105;Châteauneuf - Bujaleuf;0;943;100.0
2024-11;0087592147;Lacelle;41;697;94.117647059
2024-11;0087592162;Bugeat;41;902;95.454545455
2024-11;0087592345;Saint-Sulpice-Laurière;123;2296;94.642857143
2024-11;0087592428;Peyrilhac - Saint-Jouvent;123;615;80.0
2024-11;0087594093;Ussel;123;2993;95.890410959
2024-11;0087594465;Aubazines - Saint-Hilaire;41;1312;96.875
2024-11;0087594622;Saint-Aulaire;0;451;100.0
2024-11;0087595579;Thenon;114;3078;96.296296297
2024-11;0087595892;Villefranche-du-Périgord;0;1140;100.0
2024-11;0087597005;Châteauroux;462;16170;97.142857143
2024-11;0087597625;Marsac;84;308;72.727272728
2024-11;0087597633;Vieilleville;82;902;90.90909091
2024-11;0087597724;Parsac - Gouzon;82;779;89.473684211
2024-11;0087597781;Lavaveix-les-Mines;0;252;100.0
2024-11;0087611301;Saint-Agne;1078;9856;89.0625
2024-11;0087611707;Escalquens;680;3485;80.487804879
2024-11;0087611848;Montrabé;504;3444;85.365853659
2024-11;0087611897;Castelsarrasin;231;3773;93.877551021
2024-11;0087612002;Labège Innopole;516;3268;84.210526316
2024-11;0087615260;Quillan;228;2508;90.90909091
2024-11;0087615286;Carcassonne;380;19836;98.084291188
2024-11;0087618207;Montlaur;168;2604;93.548387097
2024-11;0087635581;La Barasse;304;2584;88.235294118
2024-11;0087641415;Commentry;76;4636;98.360655738
2024-11;0087645002;Aurillac;1444;6688;78.40909091
2024-11;0087671016;Mont-de-Marsan;450;9150;95.081967214
2024-11;0087671123;Lannemezan;336;3528;90.476190477
2024-11;0087671362;Saint-Pé-de-Bigorre;0;1152;100.0
2024-11;0087672006;Pau;1650;20550;91.97080292
2024-11;0087672386;Urt;75;1050;92.857142858
2024-11;0087672634;Buzy en Béarn;75;975;92.307692308
2024-11;0087673004;Bayonne;1500;22725;93.399339934
2024-11;0087673277;Saint-Vincent-de-Tyrosse;675;9750;93.076923077
2024-11;0087673616;Villefranque;75;675;88.888888889
2024-11;0087673707;Ossès - Saint-Martin-d'Arrossa;150;900;83.333333334
2024-11;0087677005;Hendaye;525;10950;95.205479453
2024-11;0087683318;Saint-Florentin - Vergigny;225;2550;91.176470589
2024-11;0087694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;684;12464;94.512195122
2024-11;0087696328;Moulins sur Allier;228;12768;98.214285715
2024-11;0087696450;Imphy;76;2204;96.551724138
2024-11;0087696492;Cercy-la-Tour;76;2432;96.875
2024-11;0087713313;Genlis;76;2736;97.222222223
2024-11;0087713347;Auxonne;152;3648;95.833333334
2024-11;0087713529;Nuits-Saint-Georges;152;4864;96.875
2024-11;0087713735;Louhans;34;1020;96.666666667
2024-11;0087713859;Is-sur-Tille;228;4560;95.0
2024-11;0087715326;Champagnole;152;3040;95.0
2024-11;0087718007;Besançon Viotte;912;29260;96.883116884
2024-11;0087718015;Besançon Mouillère;0;3375;100.0
2024-11;0087721357;Belleville sur Sâone;76;5092;98.507462687
2024-11;0087721530;Charbonnières-les-Bains;152;2812;94.594594595
2024-11;0087722561;Chasse-sur-Rhône;76;1672;95.454545455
2024-11;0087723494;Saint-André-le-Gaz;228;5016;95.454545455
2024-11;0087723700;Sathonay - Rillieux;228;4408;94.827586207
2024-11;0087725689;Mâcon;304;12236;97.515527951
2024-11;0087725705;Mâcon Loché TGV;152;11248;98.648648649
2024-11;0087726331;Rive-de-Gier;456;10032;95.454545455
2024-11;0087726448;Montbrison;228;3572;93.617021277
2024-11;0087732404;Gannat;76;3496;97.826086957
2024-11;0087734004;Clermont-Ferrand;1064;28044;96.20596206
2024-11;0087734699;Le Puy-en-Velay;152;7448;97.959183674
2024-11;0087741074;Culoz;76;4180;98.181818182
2024-11;0087742262;Toulon Sainte-Musse;126;504;75.0
2024-11;0087743534;Oyonnax;684;2356;70.967741936
2024-11;0087743633;Saint-Claude;152;2660;94.285714286
2024-11;0087745414;Valleiry;608;1520;60.0
2024-11;0087745588;Machilly;532;1824;70.833333334
2024-11;0087745679;Évian-les-Bains;720;6720;89.285714286
2024-11;0087746339;Bonneville;380;2888;86.842105264
2024-11;0087746412;Magland;225;1500;85.0
2024-11;0087746511;Reignier;76;1596;95.238095239
2024-11;0087746784;Chamonix-Mont-Blanc;152;7600;98.0
2024-11;0087747535;Jarrie - Vizille;152;2584;94.117647059
2024-11;0087751271;La Brillanne - Oraison;532;8816;93.965517242
2024-11;0087751370;Meyrargues;912;5776;84.210526316
2024-11;0087751719;La Pomme;304;1976;84.615384616
2024-11;0087751784;La Ciotat - Ceyreste;152;8436;98.198198199
2024-11;0087753251;Rognac;231;5390;95.714285715
2024-11;0087753418;Istres;154;2618;94.117647059
2024-11;0087753459;Port-de-Bouc;154;3003;94.871794872
2024-11;0087753574;La Redonne Ensuès;231;1848;87.5
2024-11;0087753582;Niolon;77;1771;95.652173914
2024-11;0087755231;Ollioules - Sanary-sur-Mer;988;7068;86.021505377
2024-11;0087755330;Solliès-Pont;532;4104;87.037037038
2024-11;0087755355;Cuers - Pierrefeu;0;1368;100.0
2024-11;0087755363;Puget-Ville;0;1444;100.0
2024-11;0087755371;Carnoules;228;4256;94.642857143
2024-11;0087755405;Le Luc - Le Cannet;0;1824;100.0
2024-11;0087756304;Villeneuve-Loubet;3234;15477;79.104477612
2024-11;0087756353;Nice Riquier;3003;43890;93.157894737
2024-11;0087756494;Menton Garavan;154;3927;96.078431373
2024-11;0087757583;Théoule-sur-Mer;650;3900;83.333333334
2024-11;0087757690;Biot;10241;26950;62.0
2024-11;0087761007;Valence Ville;1216;26676;95.441595442
2024-11;0087761163;Tain-l'Hermitage - Tournon;152;4636;96.721311476
2024-11;0087761650;Romans - Bourg-de-Péage;228;3648;93.75
2024-11;0087761841;Die;380;2812;86.486486487
2024-11;0087763300;Veynes Dévoluy;836;5016;83.333333334
2024-11;0087765008;Avignon Centre;1216;36328;96.652719666
2024-11;0087765107;Orange;608;9804;93.798449613
2024-11;0087765180;Courthézon;0;2660;100.0
2024-11;0087765206;Sorgues - Châteauneuf-du-Pape;532;4712;88.70967742
2024-11;0087765420;Morières-lès-Avignon;0;1444;100.0
2024-11;0087765503;Cavaillon;0;7296;100.0
2024-11;0087765826;Entraigues-sur-la-Sorgue;76;1520;95.0
2024-11;0087773465;Saint-Aunès;0;1734;100.0
2024-11;0087773531;Vic - Mireval;76;2812;97.297297298
2024-11;0087773556;Frontignan;456;5092;91.04477612
2024-11;0087775221;Chamborigaud;0;1463;100.0
2024-11;0087775239;Sainte-Cécile-d'Andorge;102;1734;94.117647059
2024-11;0087775841;Saint-Laurent-d'Aigouze;0;308;100.0
2024-11;0087775866;Le Grau-du-Roi;77;2002;96.153846154
2024-11;0087781294;Marseillan Plage;152;2204;93.103448276
2024-11;0087781575;Lunas;0;630;100.0
2024-11;0087781666;Magalas;152;2052;92.592592593
2024-11;0087783175;Saint-Flour - Chaudes-Aigues;0;2204;100.0
2024-11;0087783282;Marvejols;0;4352;100.0
2024-11;0087783324;Banassac - La Canourgue;136;1360;90.0
2024-11;0087783423;Saint-Georges-de-Luzençon;0;1088;100.0
2024-11;0087784207;Elne;228;2660;91.428571429
2024-11;0087784264;Port-Vendres;304;1824;83.333333334
2024-11;0087784298;Banyuls-sur-Mer;76;2888;97.368421053
2024-11;0087784512;Le Soler;0;1064;100.0
2024-11;0087784520;Saint-Féliu-d'Avall;0;608;100.0
2024-11;0087784736;Nyer;0;488;100.0
2024-11;0087784751;Thuès Carença;0;488;100.0
2024-11;0087784793;Mont-Louis - La Cabanasse;0;1891;100.0
2024-11;0087784819;Font-Romeu-Odeillo-Via;0;1891;100.0
2024-11;0087784835;Saillagouse;0;488;100.0
2024-11;0087784843;Err;0;488;100.0
2024-11;0087784850;Sainte-Léocadie;0;488;100.0
2024-12;0087118257;Vendeuvre-sur-Barse;0;3648;100.0
2024-12;0087118299;Bar-sur-Aube;21;1512;98.611111112
2024-12;0087141085;Champigneulles;0;1728;100.0
2024-12;0087141101;Varangéville - Saint-Nicolas;0;8580;100.0
2024-12;0087141119;Dombasle-sur-Meurthe;366;3172;88.461538462
2024-12;0087141218;Bayon;0;858;100.0
2024-12;0087141424;Bertrichamps;0;264;100.0
2024-12;0087141812;Dieulouard;154;3157;95.12195122
2024-12;0087142109;Lorraine TGV;1771;26180;93.235294118
2024-12;0087144006;Épinal;0;7991;100.0
2024-12;0087144089;Igney;0;406;100.0
2024-12;0087144451;Remiremont;79;8216;99.038461539
2024-12;0087144683;Saint-Michel-sur-Meurthe;0;330;100.0
2024-12;0087147322;Meuse TGV;462;24640;98.125
2024-12;0087172130;Givet;456;17936;97.457627119
2024-12;0087172254;Sedan;684;15124;95.477386935
2024-12;0087175018;Revigny-sur-Ornain;0;1540;100.0
2024-12;0087175042;Bar-le-Duc;77;19096;99.596774194
2024-12;0087175067;Nançois - Tronville;72;1008;92.857142858
2024-12;0087182113;Bartenheim;30;690;95.652173914
2024-12;0087182196;Zillisheim;0;540;100.0
2024-12;0087182238;Altkirch;300;16875;98.222222223
2024-12;0087191114;Hagondange;2695;28105;90.410958905
2024-12;0087191700;Jœuf;0;3311;100.0
2024-12;0087191718;Moyeuvre-Grande;192;960;80.0
2024-12;0087192203;Peltre;0;816;100.0
2024-12;0087192302;Bénestroff;0;960;100.0
2024-12;0087192427;Novéant-sur-Moselle;76;2280;96.666666667
2024-12;0087192658;Baroncourt;96;672;85.714285715
2024-12;0087192724;Hatrize;0;384;100.0
2024-12;0087212175;Wilwisheim;0;1125;100.0
2024-12;0087212191;Strasbourg Roethig;73;1387;94.736842106
2024-12;0087212241;Graffenstaden;96;2208;95.652173914
2024-12;0087212340;Herrlisheim;160;2880;94.444444445
2024-12;0087212407;Roeschwoog;101;2626;96.153846154
2024-12;0087213108;Schweighouse-sur-Moder;0;2057;100.0
2024-12;0087213470;Wissembourg;99;2871;96.551724138
2024-12;0087213686;Hoerdt;0;2496;100.0
2024-12;0087214114;Kogenheim;0;1350;100.0
2024-12;0087214122;Benfeld;300;5700;94.736842106
2024-12;0087214221;Epfig;146;1022;85.714285715
2024-12;0087214247;Barr;152;5624;97.297297298
2024-12;0087214320;Rosheim;376;2162;82.608695653
2024-12;0087214338;Dorlisheim;94;1222;92.307692308
2024-12;0087214502;Lingolsheim;73;1387;94.736842106
2024-12;0087214536;Duppigheim;73;2044;96.428571429
2024-12;0087214585;Mutzig;73;1314;94.444444445
2024-12;0087214643;Mullerhof;0;1168;100.0
2024-12;0087215103;Igney - Avricourt;0;726;100.0
2024-12;0087271593;Crépy-en-Valois;462;5852;92.105263158
2024-12;0087271734;Villers-Cotterêts;154;4928;96.875
2024-12;0087271817;Soissons;539;7546;92.857142858
2024-12;0087276717;Bornel - Belle-Église;385;6930;94.444444445
2024-12;0087276782;Noyon;385;12012;96.794871795
2024-12;0087281006;Dunkerque;456;18240;97.5
2024-12;0087281105;Bergues;836;6384;86.904761905
2024-12;0087281428;Audruicq;372;8928;95.833333334
2024-12;0087286005;Lille Flandres;456;22572;97.97979798
2024-12;0087286278;Pérenchies;496;6696;92.592592593
2024-12;0087295014;Jeumont;0;5624;100.0
2024-12;0087295048;Fourmies;76;6080;98.75
2024-12;0087295055;Anor;77;2387;96.774193549
2024-12;0087295063;Hirson;228;10716;97.872340426
2024-12;0087296442;Tergnier;1309;20559;93.632958802
2024-12;0087300822;Belfort - Montbéliard TGV;950;15770;93.975903615
2024-12;0087313049;Longueau;616;9240;93.333333334
2024-12;0087313072;Albert;462;6006;92.307692308
2024-12;0087313098;Ailly-sur-Somme;16;432;96.296296297
2024-12;0087313304;Clermont de l'Oise;231;5698;95.945945946
2024-12;0087313460;Rosières;112;464;75.862068966
2024-12;0087313668;Méru;462;9856;95.3125
2024-12;0087313759;Abancourt;152;3800;96.0
2024-12;0087317263;Calais;2356;22192;89.383561644
2024-12;0087342014;Arras;1824;23408;92.207792208
2024-12;0087342105;Bully - Grenay;248;13392;98.148148149
2024-12;0087342337;Saint-Pol-sur-Ternoise;608;7524;91.91919192
2024-12;0087342584;Avion;0;8680;100.0
2024-12;0087343103;Saint-Amand-les-Eaux;0;6916;100.0
2024-12;0087345009;Douai;2964;20216;85.338345865
2024-12;0087345025;Lens;924;11858;92.207792208
2024-12;0087345306;Montigny-en-Ostrevent;152;6232;97.56097561
2024-12;0087345561;Caudry;228;4864;95.3125
2024-12;0087396002;Le Mans;2508;50844;95.067264574
2024-12;0087411207;Oissel;380;7220;94.736842106
2024-12;0087411470;Serqueux;760;6536;88.372093024
2024-12;0087413013;Le Havre;684;11780;94.193548388
2024-12;0087413385;Yvetot;228;9918;97.701149426
2024-12;0087444067;Bayeux;448;5096;91.208791209
2024-12;0087444539;Argentan;570;7182;92.063492064
2024-12;0087444562;Surdon;56;1176;95.238095239
2024-12;0087471037;Bruz;58;1218;95.238095239
2024-12;0087471185;Messac - Guipry;142;2059;93.103448276
2024-12;0087474239;Landerneau;525;10875;95.172413794
2024-12;0087474270;Landivisiau;118;3186;96.296296297
2024-12;0087476606;Vannes;285;15865;98.203592815
2024-12;0087478057;Combourg;264;2178;87.878787879
2024-12;0087478164;Dinan;123;4305;97.142857143
2024-12;0087478263;Pontorson - Mont-Saint-Michel;0;1008;100.0
2024-12;0087478404;Laval;760;32604;97.668997669
2024-12;0087481267;La Bernerie-en-Retz;0;1596;100.0
2024-12;0087481705;Saint-Nazaire;2508;23940;89.523809524
2024-12;0087481838;Savenay;456;4560;90.0
2024-12;0087484303;Cholet;532;2888;81.578947369
2024-12;0087485102;Angoulins sur Mer;308;1386;77.777777778
2024-12;0087485508;La Mothe-Saint-Héray;385;1617;76.190476191
2024-12;0087486019;La Roche-sur-Yon;1216;25840;95.294117648
2024-12;0087486332;Chantonnay;304;1900;84.0
2024-12;0087491241;Saint-André-de-Cubzac;150;3675;95.918367347
2024-12;0087491266;Cubzac-les-Ponts;74;1184;93.75
2024-12;0087491274;La Grave d'Ambarès;0;1110;100.0
2024-12;0087574004;Blois - Chambord;308;18403;98.326359833
2024-12;0087575118;Les Ormes;0;1078;100.0
2024-12;0087575167;Nerpuy;0;1106;100.0
2024-12;0087575191;Dissay;0;1078;100.0
2024-12;0087576207;Bourges;924;30107;96.930946292
2024-12;0087581215;Margaux;0;2400;100.0
2024-12;0087581231;Moulis - Listrac;0;825;100.0
2024-12;0087581728;Blanquefort;150;3000;95.0
2024-12;0087581736;Bruges;0;1350;100.0
2024-12;0087581801;Bègles;75;2100;96.428571429
2024-12;0087582551;Labouheyre;150;3750;96.0
2024-12;0087582866;La Réole;675;4275;84.210526316
2024-12;0087583674;Montmoreau;77;1078;92.857142858
2024-12;0087584102;Saint-Émilion;77;1925;96.0
2024-12;0087584136;Castillon-la-Bataille;115;4140;97.222222223
2024-12;0087584193;Sainte-Foy-la-Grande;342;5130;93.333333334
2024-12;0087584201;Saint-Antoine-de-Breuilh;0;684;100.0
2024-12;0087584243;Lamonzie-Saint-Martin;0;912;100.0
2024-12;0087584441;Lalinde;76;2660;97.142857143
2024-12;0087584508;Saint-Denis-de-Pile;0;1332;100.0
2024-12;0087586453;Monsempron-Libos;152;2812;94.594594595
2024-12;0087586545;Marmande;600;9225;93.49593496
2024-12;0087586651;Tonneins;375;5550;93.243243244
2024-12;0087590349;Babinière;0;2280;100.0
