Mois;UIC;Nom gare;Nombre de non-conformités;Nombre d'observations;Taux de conformité
2022-08;0087491001;Saintes;693;11165;93.793103449
2022-08;0087491191;Bussac-Forêt;0;1155;100.0
2022-08;0087491233;Aubie - Saint-Antoine;148;962;84.615384616
2022-08;0087491324;Saint-Hilaire - Brizambourg;0;462;100.0
2022-08;0087491803;Royan;924;7469;87.62886598
2022-08;0087497461;Gallieni Cancéropôle;372;2108;82.352941177
2022-08;0087574004;Blois - Chambord;770;9163;91.596638656
2022-08;0087575118;Les Ormes;77;1078;92.857142858
2022-08;0087575217;Jaunay-Clan;0;1694;100.0
2022-08;0087575225;Chasseneuil-du-Poitou;154;1309;88.235294118
2022-08;0087575365;Saint-Saviol;158;2449;93.548387097
2022-08;0087575704;Mignaloux - Nouaillé;0;730;100.0
2022-08;0087575845;Lussac-les-Châteaux;213;1207;82.352941177
2022-08;0087580340;Arenc Euroméditerranée;154;2464;93.75
2022-08;0087581371;Soulac-sur-Mer;0;2400;100.0
2022-08;0087581736;Bruges;0;1500;100.0
2022-08;0087582403;Gazinet Cestas;300;7950;96.226415095
2022-08;0087582478;Biganos Facture;375;9675;96.124031008
2022-08;0087582536;Ychoux;225;5925;96.202531646
2022-08;0087582551;Labouheyre;225;3750;94.0
2022-08;0087582643;La Teste-de-Buch;825;7500;89.0
2022-08;0087582742;Cérons;450;3375;86.666666667
2022-08;0087582767;Preignac;225;2025;88.888888889
2022-08;0087582775;Langon;450;5400;91.666666667
2022-08;0087584151;Lamothe-Montravel;0;760;100.0
2022-08;0087584466;Mauzac-et-Grand-Castang;0;988;100.0
2022-08;0087584516;Coutras;825;4875;83.076923077
2022-08;0087584730;Saint-Loubès;142;1065;86.666666667
2022-08;0087586453;Monsempron-Libos;152;2812;94.594594595
2022-08;0087586495;Sauveterre-la-Lémance;0;1064;100.0
2022-08;0087586693;Aiguillon;222;4440;95.0
2022-08;0087590828;Sucé-sur-Erdre;228;2356;90.322580646
2022-08;0087594382;Condat - Le Lardin;114;4218;97.297297298
2022-08;0087595009;Périgueux;1368;34770;96.065573771
2022-08;0087595124;Thiviers;342;4788;92.857142858
2022-08;0087595165;Château-l'Évêque;76;1292;94.117647059
2022-08;0087595223;Razac-sur-l'Isle;76;912;91.666666667
2022-08;0087595264;Saint-Léon-sur-l'Isle;0;1140;100.0
2022-08;0087595298;Mussidan;228;11172;97.959183674
2022-08;0087595595;La Bachellerie;102;408;75.0
2022-08;0087595827;Sarlat-la-Canéda;228;5358;95.744680852
2022-08;0087595892;Villefranche-du-Périgord;0;1140;100.0
2022-08;0087597005;Châteauroux;308;10703;97.122302159
2022-08;0087611301;Saint-Agne;1386;10472;86.764705883
2022-08;0087611400;Portet Saint-Simon;1680;9072;81.481481482
2022-08;0087611657;Saint-Jory;869;6162;85.897435898
2022-08;0087611665;Castelnau-d'Estrétefonds;935;9350;90.0
2022-08;0087611707;Escalquens;425;3825;88.888888889
2022-08;0087611723;Baziège;420;3108;86.486486487
2022-08;0087612028;Labège Village;588;2520;76.666666667
2022-08;0087613471;Laguépie;85;680;87.5
2022-08;0087613877;Salles-Courbatiès;86;1290;93.333333334
2022-08;0087615161;Limoux;154;3388;95.454545455
2022-08;0087615286;Carcassonne;456;21660;97.894736843
2022-08;0087618215;Villenouvelle;84;2268;96.296296297
2022-08;0087641415;Commentry;76;4636;98.360655738
2022-08;0087671008;Tarbes;539;29337;98.162729659
2022-08;0087671016;Mont-de-Marsan;225;4050;94.444444445
2022-08;0087672212;Artix;129;3225;96.0
2022-08;0087672337;Peyrehorade;225;2250;90.0
2022-08;0087672709;Ogeu-les-Bains;150;975;84.615384616
2022-08;0087672725;Oloron-Sainte-Marie;375;2700;86.111111112
2022-08;0087672766;Sarrance;75;900;91.666666667
2022-08;0087672774;Bedous;150;1200;87.5
2022-08;0087673095;Boucau;75;1800;95.833333334
2022-08;0087673103;Morcenx;225;3600;93.75
2022-08;0087673202;Dax;1800;23775;92.429022083
2022-08;0087673293;Labenne;225;3675;93.877551021
2022-08;0087673616;Villefranque;75;675;88.888888889
2022-08;0087673640;Halsou - Larressore;0;600;100.0
2022-08;0087673657;Cambo-les-Bains;150;2100;92.857142858
2022-08;0087683003;Sens;675;10500;93.571428572
2022-08;0087683201;Étigny - Véron;75;1875;96.0
2022-08;0087683268;Laroche - Migennes;750;13350;94.382022472
2022-08;0087683318;Saint-Florentin - Vergigny;75;2550;97.05882353
2022-08;0087683573;Auxerre Saint-Gervais;525;10200;94.852941177
2022-08;0087683789;Avallon;0;3000;100.0
2022-08;0087694687;Paray-le-Monial;152;3344;95.454545455
2022-08;0087701532;Trélazé;456;3420;86.666666667
2022-08;0087710731;École-Valentin;75;2475;96.96969697
2022-08;0087713651;Saint-Jean-de-Losne;76;4104;98.148148149
2022-08;0087715003;Pontarlier;304;4788;93.650793651
2022-08;0087718015;Besançon Mouillère;150;3375;95.555555556
2022-08;0087718544;Valdahon;75;3075;97.56097561
2022-08;0087732008;Vichy;1140;26448;95.689655173
2022-08;0087732404;Gannat;76;2660;97.142857143
2022-08;0087734251;Arvant;152;3496;95.652173914
2022-08;0087734368;Luc;0;816;100.0
2022-08;0087741793;Bourg-Saint-Maurice;532;10336;94.852941177
2022-08;0087743633;Saint-Claude;76;2660;97.142857143
2022-08;0087745588;Machilly;152;1824;91.666666667
2022-08;0087746305;La Roche-sur-Foron;836;8360;90.0
2022-08;0087746347;Marignier;150;1800;91.666666667
2022-08;0087746784;Chamonix-Mont-Blanc;0;7600;100.0
2022-08;0087751008;Marseille Saint-Charles;6000;39540;84.825493172
2022-08;0087751271;La Brillanne - Oraison;0;3724;100.0
2022-08;0087751776;Cassis;304;5852;94.805194806
2022-08;0087751826;Saint-Antoine;304;1976;84.615384616
2022-08;0087753558;Sausset-les-Pins;0;3696;100.0
2022-08;0087753574;La Redonne Ensuès;0;1848;100.0
2022-08;0087755215;Saint-Cyr Les Lecques - La Cadière;532;6384;91.666666667
2022-08;0087755330;Solliès-Pont;152;4104;96.296296297
2022-08;0087755355;Cuers - Pierrefeu;76;1368;94.444444445
2022-08;0087755363;Puget-Ville;76;1368;94.444444445
2022-08;0087756304;Villeneuve-Loubet;3003;10857;72.340425532
2022-08;0087756346;Saint-Laurent-du-Var;1001;8932;88.793103449
2022-08;0087757526;Saint-Raphaël;8393;57288;85.349462366
2022-08;0087757542;Le Dramont;308;1925;84.0
2022-08;0087757567;Anthéor Cap Roux;308;2002;84.615384616
2022-08;0087757583;Théoule-sur-Mer;260;4030;93.548387097
2022-08;0087757591;Mandelieu-la-Napoule;1232;6006;79.487179488
2022-08;0087757690;Biot;6391;22407;71.477663231
2022-08;0087759316;Saint-Joseph le Castellas;76;2204;96.551724138
2022-08;0087763029;Valence TGV Rhône-Alpes Sud;1748;28652;93.899204245
2022-08;0087763250;Aspres-sur-Buëch;684;3648;81.25
2022-08;0087765008;Avignon Centre;8132;45980;82.314049587
2022-08;0087765180;Courthézon;76;2888;97.368421053
2022-08;0087765354;Tarascon;380;4256;91.071428572
2022-08;0087765412;Montfavet;228;1824;87.5
2022-08;0087765438;Saint-Saturnin-lès-Avignon;0;1140;100.0
2022-08;0087765818;Monteux;76;2204;96.551724138
2022-08;0087775239;Sainte-Cécile-d'Andorge;0;1734;100.0
2022-08;0087775346;Boucoiran-et-Nozières;102;3264;96.875
2022-08;0087775361;Saint-Geniès-de-Malgoirès;102;3162;96.774193549
2022-08;0087781005;Béziers;1444;31616;95.432692308
2022-08;0087781542;Ceilhes - Roqueredonde;0;1224;100.0
2022-08;0087781666;Magalas;76;2052;96.296296297
2022-08;0087783241;Saint-Chély-d'Apcher;0;4148;100.0
2022-08;0087783431;Saint-Rome-de-Cernon;0;2788;100.0
2022-08;0087783605;Mende;272;4556;94.029850747
2022-08;0087783647;Bagnols - Chadenet;0;816;100.0
2022-08;0087783670;Belvezet;0;748;100.0
2022-08;0087784207;Elne;228;2736;91.666666667
2022-08;0087784751;Thuès Carença;0;488;100.0
2022-08;0087784785;Planès;61;488;87.5
2022-08;0087784801;Bolquère - Eyne;0;488;100.0
2022-09;0087111849;Marne-la-Vallée Chessy;3648;49932;92.694063927
2022-09;0087111864;Balsièges Bourg;0;748;100.0
2022-09;0087118000;Troyes;1900;28652;93.368700266
2022-09;0087141010;Jarville-la-Malgrange;792;7056;88.775510205
2022-09;0087141135;Blainville - Damelevières;156;4134;96.226415095
2022-09;0087159947;Ker Lann;77;1617;95.238095239
2022-09;0087175042;Bar-le-Duc;1155;19096;93.951612904
2022-09;0087175794;Étain;240;2016;88.095238096
2022-09;0087175828;Pagny-sur-Meuse;0;1584;100.0
2022-09;0087185009;Vesoul;46;5336;99.137931035
2022-09;0087191106;Maizières-lès-Metz;78;4758;98.360655738
2022-09;0087191718;Moyeuvre-Grande;288;1920;85.0
2022-09;0087192088;Woippy;75;4200;98.214285715
2022-09;0087192427;Novéant-sur-Moselle;152;4104;96.296296297
2022-09;0087192658;Baroncourt;192;1344;85.714285715
2022-09;0087193003;Forbach;988;17632;94.396551725
2022-09;0087193276;Hombourg-Haut;0;816;100.0
2022-09;0087193540;Hundling;0;720;100.0
2022-09;0087194001;Longwy;1232;14168;91.304347827
2022-09;0087212100;Mundolsheim;75;1125;93.333333334
2022-09;0087213058;Haguenau;693;21714;96.808510639
2022-09;0087213207;Mertzwiller;79;790;90.0
2022-09;0087213413;Hoelschloch;121;1089;88.888888889
2022-09;0087213462;Riedseltz;100;700;85.714285715
2022-09;0087213744;Wingen-sur-Moder;0;2277;100.0
2022-09;0087214056;Sélestat;836;25308;96.696696697
2022-09;0087214635;Urmatt;0;2356;100.0
2022-09;0087214783;Saales;76;1824;95.833333334
2022-09;0087215079;Réding;75;2250;96.666666667
2022-09;0087215160;Lutzelbourg;0;4752;100.0
2022-09;0087215699;Tieffenbach - Struth;0;1500;100.0
2022-09;0087271577;Nanteuil-le-Haudouin;0;2052;100.0
2022-09;0087271734;Villers-Cotterêts;462;4928;90.625
2022-09;0087276006;Creil;308;8162;96.226415095
2022-09;0087276113;Chantilly - Gouvieux;385;6468;94.047619048
2022-09;0087276212;Liancourt - Rantigny;154;4004;96.153846154
2022-09;0087276782;Noyon;154;6006;97.435897436
2022-09;0087281105;Bergues;760;10184;92.537313433
2022-09;0087286179;Bailleul;2108;8184;74.242424243
2022-09;0087286278;Pérenchies;620;7068;91.228070176
2022-09;0087286542;Tourcoing;3268;18848;82.661290323
2022-09;0087286625;Templeuve;1520;14288;89.361702128
2022-09;0087286716;Croix - Wasquehal;152;5168;97.05882353
2022-09;0087286732;Roubaix;1900;6840;72.222222223
2022-09;0087286872;Baisieux;0;5472;100.0
2022-09;0087295006;Maubeuge;228;8208;97.222222223
2022-09;0087295220;Le Cateau-Cambrésis;0;2541;100.0
2022-09;0087295568;Hautmont;76;5472;98.611111112
2022-09;0087295733;Avesnes-sur-Helpe;380;6536;94.186046512
2022-09;0087296004;Saint-Quentin;539;9394;94.262295082
2022-09;0087296442;Tergnier;693;15400;95.5
2022-09;0087313510;Beauvais;0;14553;100.0
2022-09;0087313874;Amiens;1672;28956;94.225721785
2022-09;0087317164;Montreuil sur Mer;0;1938;100.0
2022-09;0087318964;Avignon TGV;1900;37316;94.908350306
2022-09;0087338525;Krimmeri Meinau;826;4661;82.278481013
2022-09;0087345157;Hénin-Beaumont;152;5776;97.368421053
2022-09;0087345405;Sin-le-Noble;0;1708;100.0
2022-09;0087345447;Aubigny-au-Bac;0;1100;100.0
2022-09;0087345520;Cambrai;304;4560;93.333333334
2022-09;0087345561;Caudry;152;4864;96.875
2022-09;0087353573;Le Toec;272;816;66.666666667
2022-09;0087353581;Les Ramassiers;136;1496;90.90909091
2022-09;0087353599;Saint-Martin du Touch;204;1496;86.363636364
2022-09;0087354597;Saint-Sébastien Frêne Rond;76;2052;96.296296297
2022-09;0087384008;Paris Saint-Lazare;2584;56468;95.423956932
2022-09;0087387092;Bueil;468;4680;90.0
2022-09;0087393595;Verneuil-sur-Avre;231;6006;96.153846154
2022-09;0087394007;Chartres;308;22253;98.615916956
2022-09;0087396556;Laigné - Saint-Gervais;0;1520;100.0
2022-09;0087396564;Écommoy;0;2128;100.0
2022-09;0087411470;Serqueux;380;7904;95.192307693
2022-09;0087439554;Vitrolles Aéroport Marseille Provence;0;6006;100.0
2022-09;0087444000;Caen;2280;24700;90.76923077
2022-09;0087471003;Rennes;2262;42978;94.736842106
2022-09;0087473009;Saint-Brieuc;564;31960;98.235294118
2022-09;0087474338;Morlaix;1152;45216;97.4522293
2022-09;0087478123;Plerguer;153;612;75.0
2022-09;0087478404;Laval;1064;24244;95.611285267
2022-09;0087481184;Oudon;0;2736;100.0
2022-09;0087481226;Sainte-Pazanne;0;2736;100.0
2022-09;0087481234;Saint-Hilaire-de-Chaléons;0;1064;100.0
2022-09;0087481259;Les Moutiers-en-Retz;0;1140;100.0
2022-09;0087481820;Cordemais;76;2128;96.428571429
2022-09;0087484147;Tiercé;0;1824;100.0
2022-09;0087485110;Châtelaillon-Plage;770;4774;83.870967742
2022-09;0087486019;La Roche-sur-Yon;76;20748;99.633699634
2022-09;0087486431;Olonne-sur-Mer;76;1140;93.333333334
2022-09;0087486449;Les Sables-d'Olonne;608;12312;95.061728396
2022-09;0087487249;Bressuire;462;3850;88.0
2022-09;0087491076;Beillant;0;616;100.0
2022-09;0087491225;Gauriaguet;148;1184;87.5
2022-09;0087491290;Loulay;79;790;90.0
2022-09;0087491449;Cognac;2464;10934;77.464788733
2022-09;0087491506;Châteauneuf-sur-Charente;616;3850;84.0
2022-09;0087571240;Saint-Pierre-des-Corps;2002;43120;95.357142858
2022-09;0087575126;Dangé-Saint-Romain;154;1155;86.666666667
2022-09;0087575167;Nerpuy;0;1106;100.0
2022-09;0087575175;Naintré;0;1264;100.0
2022-09;0087575332;Anché - Voulon;0;847;100.0
2022-09;0087576009;Vierzon;693;8162;91.509433963
2022-09;0087580340;Arenc Euroméditerranée;77;2464;96.875
2022-09;0087581181;Ludon-Médoc;75;975;92.307692308
2022-09;0087581231;Moulis - Listrac;75;825;90.90909091
2022-09;0087581256;Pauillac;225;2550;91.176470589
2022-09;0087581850;Bassens;0;2400;100.0
2022-09;0087582536;Ychoux;75;5850;98.717948718
2022-09;0087582718;Portets;75;3450;97.826086957
2022-09;0087582734;Podensac;225;2700;91.666666667
2022-09;0087583005;Angoulême;2387;29568;91.927083334
2022-09;0087583690;Chalais;693;2387;70.967741936
2022-09;0087584052;Libourne;75;22800;99.671052632
2022-09;0087584102;Saint-Émilion;77;1925;96.0
2022-09;0087584425;Couze;64;704;90.90909091
2022-09;0087584441;Lalinde;304;2660;88.571428572
2022-09;0087584532;Les Églisottes-et-Chalaures;0;1628;100.0
2022-09;0087584607;Saint-Médard-de-Guizières;154;1386;88.888888889
2022-09;0087584714;Vayres;148;1258;88.235294118
2022-09;0087592006;Limoges Bénédictins;760;24168;96.855345912
2022-09;0087594408;Terrasson-Lavilledieu;228;3306;93.103448276
2022-09;0087595124;Thiviers;570;4788;88.095238096
2022-09;0087595132;Négrondes;152;1292;88.235294118
2022-09;0087595223;Razac-sur-l'Isle;76;912;91.666666667
2022-09;0087595504;Périgueux Saint-Georges;0;1428;100.0
2022-09;0087595769;Siorac-en-Périgord;456;2052;77.777777778
2022-09;0087611848;Montrabé;588;2604;77.419354839
2022-09;0087612010;Montaudran;0;2100;100.0
2022-09;0087615187;Alet-les-Bains;76;1368;94.444444445
2022-09;0087615211;Espéraza;0;1368;100.0
2022-09;0087615377;Gragnague;252;2016;87.5
2022-09;0087618215;Villenouvelle;168;2352;92.857142858
2022-09;0087641001;Montluçon;456;11400;96.0
2022-09;0087645002;Aurillac;152;6688;97.727272728
2022-09;0087645473;Le Lioran;0;1140;100.0
2022-09;0087645507;Neussargues;76;3876;98.039215687
2022-09;0087672006;Pau;1800;23025;92.182410424
2022-09;0087672113;Montaut Bétharram;0;1050;100.0
2022-09;0087672386;Urt;0;1050;100.0
2022-09;0087672600;Croix du Prince;0;975;100.0
2022-09;0087672634;Buzy en Béarn;0;975;100.0
2022-09;0087672741;Lurbe-Saint-Christau;150;825;81.818181819
2022-09;0087673657;Cambo-les-Bains;75;2175;96.551724138
2022-09;0087673699;Bidarray Pont Noblia;0;225;100.0
2022-09;0087683003;Sens;750;10425;92.805755396
2022-09;0087683128;Champigny sur Yonne;225;2400;90.625
2022-09;0087694570;Autun;456;2736;83.333333334
2022-09;0087703975;Nîmes Pont du Gard;1850;48914;96.21785174
2022-09;0087713115;Les Laumes Alésia;228;5016;95.454545455
2022-09;0087713578;Chagny;308;5082;93.93939394
2022-09;0087713859;Is-sur-Tille;152;4560;96.666666667
2022-09;0087715003;Pontarlier;152;6080;97.5
2022-09;0087715136;Frasne;228;4104;94.444444445
2022-09;0087718007;Besançon Viotte;1140;27968;95.923913044
2022-09;0087718619;Morteau;75;3600;97.916666667
2022-09;0087718833;Mouchard;304;12008;97.468354431
2022-09;0087722025;Lyon Perrache;0;29336;100.0
2022-09;0087723759;Villars-les-Dombes;304;4788;93.650793651
2022-09;0087725002;Chalon-sur-Saône;608;10488;94.202898551
2022-09;0087725705;Mâcon Loché TGV;608;11020;94.482758621
2022-09;0087725895;Échirolles;76;2204;96.551724138
2022-09;0087726190;Saint-Étienne Bellevue;228;3040;92.5
2022-09;0087726307;Saint-Chamond;228;5396;95.774647888
2022-09;0087726414;Bonson;152;2888;94.736842106
2022-09;0087726430;Saint-Romain-le-Puy;76;2052;96.296296297
2022-09;0087726448;Montbrison;0;3572;100.0
2022-09;0087734269;Brioude;152;3116;95.12195122
2022-09;0087734368;Luc;68;816;91.666666667
2022-09;0087734475;Thiers;228;6992;96.739130435
2022-09;0087741793;Bourg-Saint-Maurice;760;15504;95.098039216
2022-09;0087743351;Nurieux-Volognat;76;3876;98.039215687
2022-09;0087745000;Bellegarde;608;30096;97.97979798
2022-09;0087745414;Valleiry;152;3040;95.0
2022-09;0087745588;Machilly;0;1824;100.0
2022-09;0087745596;Bons-en-Chablais;78;2964;97.368421053
2022-09;0087745679;Évian-les-Bains;80;3280;97.56097561
2022-09;0087746313;Saint-Pierre-en-Faucigny;0;1650;100.0
2022-09;0087746370;Cluses;456;11248;95.945945946
2022-09;0087746438;Sallanches - Combloux - Megève;154;7084;97.826086957
2022-09;0087747006;Grenoble;1216;23940;94.920634921
2022-09;0087747535;Jarrie - Vizille;152;2736;94.444444445
2022-09;0087751420;Gardanne;228;4332;94.736842106
2022-09;0087751602;L'Estaque;385;3003;87.17948718
2022-09;0087751743;La Penne-sur-Huveaune;532;7144;92.55319149
2022-09;0087751784;La Ciotat - Ceyreste;304;9576;96.825396826
2022-09;0087751842;Sainte-Marthe en Provence;988;5776;82.894736843
2022-09;0087753004;Miramas;77;14322;99.462365592
2022-09;0087753202;Saint-Chamas;77;2310;96.666666667
2022-09;0087753418;Istres;231;5236;95.588235295
2022-09;0087753491;Croix Sainte;0;1232;100.0
2022-09;0087753541;La Couronne Carro;77;1463;94.736842106
2022-09;0087753582;Niolon;0;1771;100.0
2022-09;0087753681;Saint-Martin-de-Crau;152;2812;94.594594595
2022-09;0087755314;La Pauline Hyères;760;6080;87.5
2022-09;0087755355;Cuers - Pierrefeu;76;1368;94.444444445
2022-09;0087755363;Puget-Ville;76;1444;94.736842106
2022-09;0087755371;Carnoules;380;5776;93.421052632
2022-09;0087755611;La Crau;228;988;76.923076924
2022-09;0087756254;Nice Saint-Augustin;2156;12166;82.278481013
2022-09;0087756486;Menton;5082;47047;89.198036007
2022-09;0087757500;Fréjus;1001;8008;87.5
2022-09;0087757583;Théoule-sur-Mer;260;4030;93.548387097
2022-09;0087759290;Picon Busserine;0;2888;100.0
2022-09;0087759316;Saint-Joseph le Castellas;380;2584;85.294117648
2022-09;0087761718;Saint-Marcellin;228;4560;95.0
2022-09;0087762906;Lyon Saint-Exupéry TGV;1748;25840;93.235294118
2022-09;0087763029;Valence TGV Rhône-Alpes Sud;1444;28424;94.919786097
2022-09;0087764001;Montélimar;380;13832;97.252747253
2022-09;0087764357;Bollène La Croisière;380;3116;87.804878049
2022-09;0087765107;Orange;1520;17480;91.304347827
2022-09;0087765354;Tarascon;684;5016;86.363636364
2022-09;0087765503;Cavaillon;152;3952;96.153846154
2022-09;0087765735;Carpentras;0;3040;100.0
2022-09;0087773457;Baillargues;408;2448;83.333333334
2022-09;0087775023;Beaucaire;306;1836;83.333333334
2022-09;0087775148;Chasseradès;0;748;100.0
2022-09;0087775197;Villefort;0;3604;100.0
2022-09;0087775221;Chamborigaud;77;1463;94.736842106
2022-09;0087775247;La Levade;102;1734;94.117647059
2022-09;0087775254;La Grand-Combe;510;5508;90.740740741
2022-09;0087775353;Nozières - Brignon;102;2652;96.153846154
2022-09;0087775817;Vauvert;154;3619;95.744680852
2022-09;0087781005;Béziers;1520;30324;94.987468672
2022-09;0087781534;Montpaon;0;952;100.0
2022-09;0087783340;Campagnac - Saint-Geniez;0;952;100.0
2022-09;0087783431;Saint-Rome-de-Cernon;0;2856;100.0
2022-09;0087784157;Salses-le-Château;0;1444;100.0
2022-09;0087784173;Rivesaltes;152;3116;95.12195122
2022-09;0087784561;Ille-sur-Têt;152;2356;93.548387097
2022-09;0087784728;Olette - Canaveilles;0;854;100.0
2022-09;0087784785;Planès;0;488;100.0
2022-09;0087784827;Estavar;0;488;100.0
2022-09;0087784835;Saillagouse;0;488;100.0
2022-09;0087784850;Sainte-Léocadie;0;488;100.0
2022-10;0087141002;Nancy;2310;51744;95.535714286
2022-10;0087141010;Jarville-la-Malgrange;288;2952;90.24390244
2022-10;0087141036;Foug;0;1152;100.0
2022-10;0087141135;Blainville - Damelevières;390;8424;95.370370371
2022-10;0087142125;Culmont - Chalindrey;532;24472;97.826086957
2022-10;0087159947;Ker Lann;154;1617;90.476190477
2022-10;0087174276;Vitry-le-François;1748;26448;93.390804598
2022-10;0087175257;Commercy;234;10920;97.857142858
2022-10;0087182014;Colmar;2584;33972;92.393736018
2022-10;0087182568;Thann;767;11682;93.434343435
2022-10;0087184523;Montbéliard;616;11550;94.666666667
2022-10;0087191239;Hayange;385;3850;90.0
2022-10;0087192203;Peltre;0;720;100.0
2022-10;0087192211;Courcelles-sur-Nied;48;768;93.75
2022-10;0087192468;Pagny-sur-Moselle;315;11025;97.142857143
2022-10;0087192476;Vandières;72;1080;93.333333334
2022-10;0087192666;Conflans - Jarny;308;15323;97.989949749
2022-10;0087192724;Hatrize;240;768;68.75
2022-10;0087193318;Saint-Avold;780;7800;90.0
2022-10;0087194357;Audun-le-Roman;0;432;100.0
2022-10;0087212027;Strasbourg;1216;51528;97.640117995
2022-10;0087213058;Haguenau;231;11088;97.916666667
2022-10;0087213207;Mertzwiller;0;790;100.0
2022-10;0087213454;Hunspach;0;612;100.0
2022-10;0087223263;Lille Europe;380;24320;98.4375
2022-10;0087271817;Soissons;154;5082;96.96969697
2022-10;0087276279;Orry-la-Ville - Coye;154;5698;97.297297298
2022-10;0087276741;Thourotte;76;2052;96.296296297
2022-10;0087276766;Ribécourt;76;2356;96.774193549
2022-10;0087278259;Mérignac Arlac;75;2625;97.142857143
2022-10;0087282624;Lyon Jean Macé;304;7600;96.0
2022-10;0087286195;Saint-André-lez-Lille;0;2204;100.0
2022-10;0087286500;Phalempin;0;5320;100.0
2022-10;0087286518;Seclin;0;6080;100.0
2022-10;0087286583;Orchies;0;15732;100.0
2022-10;0087286864;Ascq;0;2432;100.0
2022-10;0087295006;Maubeuge;304;8208;96.296296297
2022-10;0087295014;Jeumont;0;2432;100.0
2022-10;0087295063;Hirson;152;3572;95.744680852
2022-10;0087295600;Aulnoye-Aymeries;456;6992;93.47826087
2022-10;0087300863;Besançon Franche-Comté TGV;380;14250;97.333333334
2022-10;0087313270;Saint-Just-en-Chaussée;231;5390;95.714285715
2022-10;0087313304;Clermont de l'Oise;154;6006;97.435897436
2022-10;0087313759;Abancourt;0;15504;100.0
2022-10;0087317362;Abbeville;308;17171;98.206278027
2022-10;0087317586;Boulogne-sur-Mer;456;17784;97.435897436
2022-10;0087318964;Avignon TGV;2128;38608;94.488188977
2022-10;0087342006;Béthune;988;11172;91.156462586
2022-10;0087342543;Calonne-Ricouart;0;1748;100.0
2022-10;0087345140;Billy-Montigny;0;8432;100.0
2022-10;0087345405;Sin-le-Noble;0;1708;100.0
2022-10;0087387092;Bueil;702;7020;90.0
2022-10;0087387159;Conches-en-Ouche;152;2432;93.75
2022-10;0087394007;Chartres;154;23639;99.348534202
2022-10;0087396028;Neuville-sur-Sarthe;76;1520;95.0
2022-10;0087396044;Montbizot;152;1444;89.473684211
2022-10;0087396077;Vivoin - Beaumont;76;1672;95.454545455
2022-10;0087411173;Elbeuf - Saint-Aubin;228;7600;97.0
2022-10;0087413344;Bréauté - Beuzeville;570;10032;94.318181819
2022-10;0087413542;Fécamp;456;7752;94.117647059
2022-10;0087444265;Lisieux;2432;32984;92.626728111
2022-10;0087444372;Trouville - Deauville;1216;17860;93.191489362
2022-10;0087446179;Saint-Cyprien Arènes;430;3440;87.5
2022-10;0087471516;Les Lacs;255;1071;76.190476191
2022-10;0087473199;Plounérin;540;1440;62.5
2022-10;0087474338;Morlaix;576;36384;98.416886544
2022-10;0087478545;Neau;0;1748;100.0
2022-10;0087481234;Saint-Hilaire-de-Chaléons;0;1064;100.0
2022-10;0087481754;La Baule-Escoublac;532;25004;97.872340426
2022-10;0087484337;La Possonnière;380;3192;88.095238096
2022-10;0087485003;La Rochelle;4389;23177;81.063122924
2022-10;0087485102;Angoulins sur Mer;0;1386;100.0
2022-10;0087485359;Prissé-la-Charrière;0;553;100.0
2022-10;0087486258;Luçon;0;4180;100.0
2022-10;0087487876;Les Rosiers-sur-Loire;0;1672;100.0
2022-10;0087491001;Saintes;385;11242;96.575342466
2022-10;0087491019;Bords;0;1386;100.0
2022-10;0087491076;Beillant;0;616;100.0
2022-10;0087491100;Pons;0;1848;100.0
2022-10;0087491217;Cavignac;148;1036;85.714285715
2022-10;0087491266;Cubzac-les-Ponts;148;1184;87.5
2022-10;0087491290;Loulay;0;790;100.0
2022-10;0087491324;Saint-Hilaire - Brizambourg;0;462;100.0
2022-10;0087491357;Saint-Jean-d'Angély;0;1925;100.0
2022-10;0087574004;Blois - Chambord;693;14861;95.336787565
2022-10;0087575001;Poitiers;1386;36729;96.226415095
2022-10;0087575845;Lussac-les-Châteaux;71;1207;94.117647059
2022-10;0087576207;Bourges;770;16632;95.370370371
2022-10;0087577403;Iteuil;77;1232;93.75
2022-10;0087581215;Margaux;150;2400;93.75
2022-10;0087581595;Cenon;1050;5100;79.411764706
2022-10;0087582551;Labouheyre;225;3750;94.0
2022-10;0087582635;La Hume;225;2475;90.90909091
2022-10;0087583005;Angoulême;2387;29414;91.884816754
2022-10;0087584193;Sainte-Foy-la-Grande;456;5244;91.304347827
2022-10;0087584474;Trémolat;76;912;91.666666667
2022-10;0087584540;Saint-Aigulin - La Roche-Chalais;77;1617;95.238095239
2022-10;0087584730;Saint-Loubès;0;1065;100.0
2022-10;0087586438;Penne-d'Agenais;836;3344;75.0
2022-10;0087586453;Monsempron-Libos;76;2812;97.297297298
2022-10;0087586479;Sainte-Bazeille;0;1500;100.0
2022-10;0087586693;Aiguillon;444;4440;90.0
2022-10;0087590364;La Chapelle - Aulnay;0;1444;100.0
2022-10;0087594382;Condat - Le Lardin;0;4218;100.0
2022-10;0087594408;Terrasson-Lavilledieu;114;3306;96.551724138
2022-10;0087595009;Périgueux;1710;34656;95.065789474
2022-10;0087595249;Saint-Astier;114;5472;97.916666667
2022-10;0087595322;Montpon-Ménestérol;342;4218;91.891891892
2022-10;0087595538;Milhac-d'Auberoche;0;816;100.0
