UIC;Nom gare;Taux de conformité moyen
87592022;Limoges Montjovis;93.23
87592048;Les Bardys;98.97
87592055;Saint-Priest-Taurion;97.62
87592063;Brignac;100.0
87592071;Saint-Léonard-de-Noblat;94.79
87592097;Saint-Denis-des-Murs;99.44
87592105;Châteauneuf - Bujaleuf;96.11
87592121;Eymoutiers Vassivière;94.76
87592147;Lacelle;96.8
87592162;Bugeat;96.12
87592170;Pérols-sur-Vézère;100.0
87592246;Solignac - Le Vigen;95.31
87592253;Pierre-Buffière;94.09
87592279;Magnac - Vicq;93.69
87592287;Saint-Germain-les-Belles;96.74
87592295;La Porcherie;98.21
87592311;Ambazac;96.25
87592337;La Jonchère-Saint-Maurice;96.84
87592345;Saint-Sulpice-Laurière;96.43
87592352;Bersac-sur-Rivalier;89.78
87592360;Fromental;97.26
87592378;La Souterraine;96.87
87592410;Nieul;94.27
87592428;Peyrilhac - Saint-Jouvent;93.89
87592444;Nantiat;96.39
87592485;Bellac;92.22
87592493;Saint-Sébastien;86.66
87592501;La Coquille;96.44
87592543;Le Dorat;96.05
87592634;L'Aiguille;94.44
87592667;Aixe-sur-Vienne;93.09
87592683;Saint-Victurnien;95.95
87592691;Saint-Brice-sur-Vienne;97.22
87592709;Saint-Junien;94.86
87592717;Saillat - Chassenon;98.68
87592725;Nexon;94.96
87592733;Lafarge;97.44
87592741;Bussière-Galant;97.64
87592808;La Meyze;98.65
87592824;Saint-Yrieix-la-Perche;98.42
87594002;Brive-la-Gaillarde;95.55
87594093;Ussel;93.61
87594119;Corrèze;98.22
87594135;Montaignac-Saint-Hippolyte;98.02
87594168;Égletons;95.48
87594200;Uzerche;94.17
87594218;Vigeois;97.58
87594234;Allassac;95.58
87594275;Meymac;95.37
87594382;Condat - Le Lardin;96.62
87594408;Terrasson-Lavilledieu;97.58
87594416;La Rivière de Mansac;99.07
87594465;Aubazines - Saint-Hilaire;95.84
87594481;Cornil;98.53
87594499;Tulle;98.22
87594556;Turenne;99.07
87594606;Varetz;100.0
87594614;Le Burg;99.4
87594622;Saint-Aulaire;98.48
87594630;Objat;97.09
87594663;Pompadour;100.0
87594820;Masseret;95.07
87595009;Périgueux;95.19
87595124;Thiviers;97.82
87595132;Négrondes;96.27
87595157;Agonac;97.22
87595165;Château-l'Évêque;98.01
87595207;Marsac-sur-l'Isle;96.46
87595223;Razac-sur-l'Isle;96.21
87595249;Saint-Astier;99.13
87595264;Saint-Léon-sur-l'Isle;97.46
87595272;Neuvic;96.91
87595298;Mussidan;93.59
87595322;Montpon-Ménestérol;96.92
87595504;Périgueux Saint-Georges;99.4
87595512;Niversac;98.74
87595520;Saint-Pierre-de-Chignac;97.73
87595538;Milhac-d'Auberoche;100.0
87595553;Limeyrat;97.11
87595579;Thenon;97.84
87595595;La Bachellerie;100.0
87595702;Les Versannes;96.36
87595728;Mauzens-et-Miremont;98.7
87595736;Les Eyzies-de-Tayac-Sireuil;97.68
87595744;Le Bugue;96.36
87595751;Le Buisson-de-Cadouin;96.8
87595769;Siorac-en-Périgord;95.68
87595777;Saint-Cyprien;95.1
87595827;Sarlat-la-Canéda;95.98
87595876;Belvès;97.92
87595892;Villefranche-du-Périgord;97.22
87597005;Châteauroux;98.51
87597609;Guéret;97.28
87597625;Marsac;72.73
87597633;Vieilleville;82.0
87597674;Montaigut-le-Blanc;84.32
87597708;Busseau sur Creuse;97.13
87597724;Parsac - Gouzon;93.51
87597740;Lavaufranche;97.02
87597781;Lavaveix-les-Mines;92.86
87597823;Aubusson;87.5
87597849;Felletin;93.33
87598755;Limoux Flassian;83.97
87611004;Toulouse Matabiau;97.5
87611038;Muret;88.22
87611095;Boussens;93.75
87611137;Saint-Gaudens;94.23
87611152;Montréjeau - Gourdan-Polignan;95.62
87611244;Montauban Ville Bourbon;95.79
87611301;Saint-Agne;83.84
87611400;Portet Saint-Simon;91.43
87611434;Lacourtensourt;88.74
87611459;La Ville-Dieu-du-Temple;89.38
87611467;Colomiers;88.98
87611657;Saint-Jory;90.27
87611665;Castelnau-d'Estrétefonds;87.67
87611673;Grisolles;83.65
87611681;Dieupentale;88.94
87611699;Montbartier;93.21
87611707;Escalquens;81.43
87611723;Baziège;89.44
87611749;Auch;90.9
87611764;Aubiet;91.04
87611772;Gimont Cahuzac;93.85
87611806;L'Isle-Jourdain;94.68
87611814;Mérenvielle;96.59
87611822;Brax - Léguevin;92.69
87611830;Pibrac;90.41
87611848;Montrabé;84.39
87611855;Lamagistère;90.48
87611863;Valence d'Agen;93.9
87611889;Moissac;95.53
87611897;Castelsarrasin;96.17
87611921;Colomiers Lycée International;80.95
87611939;Lardenne;96.53
87612002;Labège Innopole;90.83
87612010;Montaudran;93.94
87612028;Labège Village;88.57
87613000;Cahors;96.95
87615013;Villefranche-de-Lauragais;88.37
87615112;Lézignan-Corbières;93.88
87615120;Couffoulens - Leuc;89.47
87615138;Verzeille;91.67
87615146;Pomas;89.81
87615161;Limoux;88.07
87615187;Alet-les-Bains;88.89
87615211;Espéraza;87.01
87615260;Quillan;90.62
87615286;Carcassonne;97.67
87615351;Roquesérière - Buzet;93.25
87615369;Montastruc-la-Conseillère;92.43
87615377;Gragnague;92.71
87615468;Castres;96.88
87615476;Lavaur;94.12
87615484;Damiatte - Saint-Paul;95.65
87615526;Labruguière;84.62
87615542;Mazamet;86.36
87618116;Pins-Justaret;92.5
87618207;Montlaur;94.89
87618215;Villenouvelle;87.04
87635581;La Barasse;94.61
87641001;Montluçon;97.6
87641357;Vallon-en-Sully;97.3
87641415;Commentry;98.36
87645002;Aurillac;92.71
87645473;Le Lioran;95.35
87645481;Murat;92.18
87645507;Neussargues;95.42
87671008;Tarbes;96.43
87671016;Mont-de-Marsan;95.15
87671123;Lannemezan;80.95
87671156;Capvern;84.67
87671172;Tournay;94.05
87671313;Ossun;73.33
87671339;Lourdes;96.28
87671362;Saint-Pé-de-Bigorre;96.88
87671479;Arengosse;92.86
87671487;Ygos-Saint-Saturnin;91.07
87671495;Saint-Martin-d'Oney;90.56
87672006;Pau;92.42
87672113;Montaut Bétharram;90.2
87672139;Coarraze - Nay;92.01
87672162;Assat;93.75
87672212;Artix;92.04
87672253;Orthez;89.01
87672279;Puyoô;87.6
87672337;Peyrehorade;92.64
87672386;Urt;91.67
87672600;Croix du Prince;87.01
87672618;Gan;93.18
87672634;Buzy en Béarn;87.18
87672709;Ogeu-les-Bains;85.71
87672725;Oloron-Sainte-Marie;92.57
87672741;Lurbe-Saint-Christau;90.28
87672766;Sarrance;95.83
87672774;Bedous;90.62
87673004;Bayonne;89.86
87673095;Boucau;86.06
87673103;Morcenx;93.71
87673202;Dax;95.31
87673251;Saubusse;90.0
87673269;Saint-Geours-de-Maremne;95.27
87673277;Saint-Vincent-de-Tyrosse;94.02
87673285;Bénesse-Maremne;91.16
87673293;Labenne;89.63
87673319;Ondres;91.9
87673400;Biarritz;91.76
87673459;Guéthary;94.89
87673616;Villefranque;91.2
87673624;Ustaritz Jatxou;88.54
87673640;Halsou - Larressore;91.78
87673657;Cambo-les-Bains;93.83
87673699;Bidarray Pont Noblia;97.22
87673707;Ossès - Saint-Martin-d'Arrossa;94.44
87673723;Saint-Jean-Pied-de-Port;91.67
87677005;Hendaye;93.04
87677104;Les Deux Jumeaux;89.4
87677120;Saint-Jean-de-Luz - Ciboure;92.29
87683003;Sens;94.54
87683102;Villeneuve-la-Guyard;93.39
87683128;Champigny sur Yonne;94.75
87683136;Pont-sur-Yonne;92.96
87683201;Étigny - Véron;95.93
87683219;Villeneuve-sur-Yonne;92.81
87683227;Saint-Julien-du-Sault;94.81
87683243;Joigny;94.84
87683268;Laroche - Migennes;91.82
87683318;Saint-Florentin - Vergigny;92.02
87683532;Chemilly - Appoigny;100.0
87683557;Monéteau - Gurgy;98.57
87683573;Auxerre Saint-Gervais;94.79
87683615;Champs - Saint-Bris;98.48
87683649;Cravant - Bazarnes;98.62
87683664;Vermenton;100.0
87683722;Sermizelles - Vézelay;95.79
87683789;Avallon;96.15
87683847;Mailly-la-Ville;97.62
87686006;Paris Gare de Lyon;94.23
87686667;Paris Bercy Bourgogne - Pays d'Auvergne;96.19
87688887;Montpellier Sud de France;92.76
87691949;Bidos;96.15
87694000;Le Creusot;94.83
87694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;92.71
87694141;Étang-sur-Arroux;88.13
87694307;Montchanin;95.49
87694570;Autun;89.39
87694620;Montceau-les-Mines;94.76
87694687;Paray-le-Monial;98.11
87694695;Digoin;98.87
87696005;Nevers;95.38
87696146;Cosne-sur-Loire;95.7
87696195;La Charité-sur-Loire;96.38
87696260;Saincaize-Meauce;94.35
87696328;Moulins sur Allier;96.17
87696336;Bessay-sur-Allier;97.81
87696351;Varennes-sur-Allier;97.69
87696450;Imphy;95.38
87696484;Decize;97.15
87696492;Cercy-la-Tour;97.24
87696534;Luzy;96.97
87696807;Clamecy;97.49
87696831;Coulanges-sur-Yonne;100.0
87696856;Châtel-Censoir;100.0
87701532;Trélazé;92.29
87703975;Nîmes Pont du Gard;97.75
87710731;École-Valentin;96.97
87713008;Dijon Porte Neuve;92.16
87713040;Dijon;92.36
87713115;Les Laumes Alésia;93.94
87713131;Montbard;94.13
87713198;Tonnerre;96.43
87713313;Genlis;94.67
87713347;Auxonne;89.76
87713412;Dole;96.54
87713529;Nuits-Saint-Georges;96.24
87713545;Beaune;89.21
87713578;Chagny;93.7
87713651;Saint-Jean-de-Losne;95.61
87713677;Seurre;95.03
87713735;Louhans;96.39
87713859;Is-sur-Tille;94.22
87715003;Pontarlier;97.92
87715102;Andelot-en-Montagne;97.4
87715136;Frasne;96.3
87715326;Champagnole;95.83
87715441;Morez;96.51
87718007;Besançon Viotte;96.87
87718015;Besançon Mouillère;95.47
87718239;Lons-le-Saunier;96.88
87718296;Saint-Amour;96.38
87718320;Saint-Vit;94.13
87718460;Baume-les-Dames;98.2
87718502;Saône;97.98
87718528;L'Hôpital-du-Grosbois;95.59
87718544;Valdahon;97.39
87718577;Gilley;96.01
87718619;Morteau;94.66
87718833;Mouchard;98.06
87721001;Lyon Vaise;96.77
87721159;Lyon Saint-Paul;93.71
87721282;Saint-Germain-au-Mont-d'Or;95.99
87721332;Villefranche-sur-Saône;94.22
87721357;Belleville sur Sâone;96.47
87721423;Lozanne;94.52
87721431;L'Arbresle;95.71
87721472;Tarare;91.87
87721506;Ecully - Tassin;94.84
87721514;Tassin;96.21
87721530;Charbonnières-les-Bains;96.7
87722025;Lyon Perrache;98.45
87722405;Givors;96.77
87722561;Chasse-sur-Rhône;96.59
87722587;Vienne;93.59
87722652;Saint-Clair - Les Roches;94.81
87722678;Le Péage-de-Roussillon;92.72
87722728;Brignais;97.02
87723197;Lyon Part Dieu;96.73
87723320;Vénissieux;92.63
87723395;La Verpillière;96.41
87723429;Bourgoin-Jallieu;94.3
87723478;La Tour-du-Pin;94.08
87723494;Saint-André-le-Gaz;93.69
87723700;Sathonay - Rillieux;96.0
87723759;Villars-les-Dombes;93.06
87725002;Chalon-sur-Saône;94.02
87725473;Boulazac;97.59
87725622;Tournus;92.54
87725689;Mâcon;88.99
87725705;Mâcon Loché TGV;98.93
87725895;Échirolles;89.71
87726000;Saint-Étienne Châteaucreux;96.55
87726190;Saint-Étienne Bellevue;93.26
87726208;Veauche - Saint-Galmier;96.32
87726307;Saint-Chamond;93.53
87726331;Rive-de-Gier;93.33
87726414;Bonson;95.93
87726430;Saint-Romain-le-Puy;92.74
87726448;Montbrison;94.2
87726729;Firminy;91.13
87726802;Roanne;93.0
87726877;Feurs;94.45
87726901;Saint-Étienne Carnot;94.49
87732008;Vichy;97.52
87732206;Saint-Germain-des-Fossés;97.62
87732404;Gannat;97.46
87734004;Clermont-Ferrand;96.37
87734053;Riom - Châtel-Guyon;92.79
87734202;Issoire;94.73
87734251;Arvant;96.0
87734269;Brioude;95.73
87734319;Langeac;97.19
87734350;Langogne;93.46
87734368;Luc;100.0
87734475;Thiers;97.38
87734699;Le Puy-en-Velay;97.19
87734871;Massiac - Blesle;96.0
87738096;Le Bouscat Sainte-Germaine;97.6
87741009;Chambéry - Challes-les-Eaux;95.32
87741074;Culoz;86.27
87741132;Aix-les-Bains le Revard;93.97
87741181;Montmélian;93.3
87741223;Saint-Pierre-d'Albigny;90.94
87741306;Saint-Avre - La Chambre;81.63
87741645;Albertville;88.95
87741728;Moûtiers - Salins - Brides-les-Bains;93.94
87741769;Aime - La Plagne;93.7
87741777;Landry;94.48
87741793;Bourg-Saint-Maurice;93.23
87742007;Modane;92.66
87742262;Toulon Sainte-Musse;79.68
87742320;Saint-Jean-de-Maurienne Arvan;92.27
87742361;Saint-Michel - Valloire;90.02
87743005;Bourg-en-Bresse;92.44
87743351;Nurieux-Volognat;90.6
87743534;Oyonnax;79.02
87743633;Saint-Claude;97.14
87743716;Ambérieu-en-Bugey;92.22
87743872;Le Mans hôpital-université;99.34
87745000;Bellegarde;94.4
87745414;Valleiry;70.56
87745430;Saint-Julien-en-Genevois;79.99
87745497;Annemasse;75.9
87745588;Machilly;86.74
87745596;Bons-en-Chablais;84.38
87745620;Perrignier;80.37
87745646;Thonon-les-Bains;69.41
87745679;Évian-les-Bains;87.52
87746008;Annecy;80.37
87746206;Pringy;94.05
87746248;Groisy - Thorens - La Caille;90.27
87746305;La Roche-sur-Foron;91.41
87746313;Saint-Pierre-en-Faucigny;88.33
87746339;Bonneville;91.61
87746347;Marignier;91.47
87746370;Cluses;95.13
87746412;Magland;88.12
87746438;Sallanches - Combloux - Megève;90.71
87746479;Saint-Gervais-les-Bains Le Fayet;95.5
87746511;Reignier;81.82
87746784;Chamonix-Mont-Blanc;98.67
87747006;Grenoble;95.44
87747246;Rives;94.5
87747287;Voiron;94.33
87747329;Moirans;95.18
87747402;Grenoble Universités - Gières;93.51
87747493;Pontcharra sur Bréda;94.68
87747519;Le Pont-de-Claix;92.62
87747535;Jarrie - Vizille;94.12
87747576;Vif;95.37
87751008;Marseille Saint-Charles;84.13
87751081;Marseille Blancarde;91.27
87751206;Sisteron;94.46
87751230;Château-Arnoux-Saint-Auban;92.44
87751271;La Brillanne - Oraison;97.1
87751321;Manosque - Gréoux-les-Bains;93.76
87751362;Pertuis;83.87
87751370;Meyrargues;80.91
87751404;Aix-en-Provence;91.57
87751420;Gardanne;88.71
87751438;Simiane;93.32
87751602;L'Estaque;89.88
87751701;Saint-Marcel;87.01
87751719;La Pomme;87.82
87751743;La Penne-sur-Huveaune;91.76
87751750;Aubagne;91.14
87751776;Cassis;95.76
87751784;La Ciotat - Ceyreste;93.45
87751800;Septèmes-les-Vallons;93.82
87751826;Saint-Antoine;82.72
87751842;Sainte-Marthe en Provence;88.25
87753004;Miramas;95.5
87753202;Saint-Chamas;90.95
87753251;Rognac;93.15
87753285;Pas des Lanciers;92.29
87753418;Istres;93.51
87753426;Rassuen;96.47
87753442;Fos-sur-Mer;91.86
87753459;Port-de-Bouc;90.73
87753491;Croix Sainte;95.31
87753509;Martigues;94.71
87753541;La Couronne Carro;91.57
87753558;Sausset-les-Pins;93.48
87753566;Carry-le-Rouet;91.24
87753574;La Redonne Ensuès;90.61
87753582;Niolon;94.53
87753657;Arles;98.37
87753681;Saint-Martin-de-Crau;96.28
87753707;Orgon;95.25
87753715;Sénas;97.29
87753731;Lamanon;96.42
87753764;Salon-de-Provence;97.12
87755009;Toulon;89.47
87755215;Saint-Cyr Les Lecques - La Cadière;87.78
87755223;Bandol;84.79
87755231;Ollioules - Sanary-sur-Mer;79.82
87755264;La Seyne - Six-Fours;80.37
87755306;La Garde;91.86
87755314;La Pauline Hyères;82.88
87755330;Solliès-Pont;89.58
87755355;Cuers - Pierrefeu;94.39
87755363;Puget-Ville;96.93
87755371;Carnoules;92.08
87755389;Pignans;90.03
87755397;Gonfaron;95.52
87755405;Le Luc - Le Cannet;95.92
87755421;Vidauban;92.5
87755447;Les Arcs - Draguignan;89.38
87755611;La Crau;84.62
87755629;Hyères;91.08
87756056;Nice;91.29
87756254;Nice Saint-Augustin;88.26
87756304;Villeneuve-Loubet;83.77
87756320;Cagnes-sur-Mer;85.17
87756338;Cros de Cagnes;91.43
87756346;Saint-Laurent-du-Var;83.52
87756353;Nice Riquier;88.58
87756361;Villefranche-sur-Mer;89.15
87756379;Beaulieu-sur-Mer;91.47
87756387;Èze;88.92
87756395;Cap-d'Ail;86.03
87756460;Roquebrune-Cap-Martin;88.62
87756478;Carnoles;92.45
87756486;Menton;93.55
87756494;Menton Garavan;90.48
87756767;La Trinité Victor;96.15
87756775;Drap - Cantaron;96.0
87756809;L'Escarène;100.0
87756825;Sospel;92.11
87756833;Breil-sur-Roya;88.65
87757500;Fréjus;87.9
87757526;Saint-Raphaël;89.77
87757534;Boulouris sur Mer;92.61
87757542;Le Dramont;95.0
87757559;Agay;96.47
87757567;Anthéor Cap Roux;91.03
87757575;Le Trayas;97.93
87757583;Théoule-sur-Mer;87.05
87757591;Mandelieu-la-Napoule;85.56
87757617;Cannes La Bocca;76.77
87757625;Cannes;93.48
87757641;Golfe Juan Vallauris;85.91
87757666;Juan les Pins;82.41
87757674;Antibes;86.0
87757690;Biot;83.0
87757724;Grasse;93.46
87757732;Ranguin;90.75
87757740;La Frayère;93.34
87757757;Le Bosquet;94.28
87759290;Picon Busserine;92.78
87759316;Saint-Joseph le Castellas;90.12
87761007;Valence Ville;94.31
87761106;Saint-Rambert-d'Albon;92.29
87761130;Saint-Vallier sur Rhône;93.52
87761163;Tain-l'Hermitage - Tournon;95.9
87761247;Livron-sur-Drôme;92.16
87761544;Gare routière de La-Voulte-sur-Rhône;96.15
87761650;Romans - Bourg-de-Péage;93.6
87761718;Saint-Marcellin;92.9
87761759;Tullins Fures;95.52
87761783;Crest;93.18
87761841;Die;93.47
87762906;Lyon Saint-Exupéry TGV;95.51
87763003;Gap;92.64
87763029;Valence TGV Rhône-Alpes Sud;94.68
87763250;Aspres-sur-Buëch;92.72
87763300;Veynes Dévoluy;86.92
87763425;Chorges;96.2
87763466;Embrun;82.6
87763508;Mont-Dauphin - Guillestre;87.35
87763557;L'Argentière Les Écrins;88.97
87763607;Briançon;86.62
87763722;Serres;93.27
87763755;Laragne-Montéglin;91.14
87764001;Montélimar;97.23
87764308;Pierrelatte;89.79
87764357;Bollène La Croisière;95.09
87764555;Pont-Saint-Esprit;97.32
87764571;Bagnols-sur-Cèze;97.4
87765008;Avignon Centre;96.74
87765107;Orange;91.31
87765180;Courthézon;94.69
87765198;Bédarrides;97.91
87765206;Sorgues - Châteauneuf-du-Pape;95.62
87765354;Tarascon;94.16
87765412;Montfavet;92.5
87765420;Morières-lès-Avignon;96.05
87765438;Saint-Saturnin-lès-Avignon;96.11
87765446;Gadagne;96.08
87765453;Le Thor;95.37
87765479;L'Isle-sur-la-Sorgue - Fontaine-de-Vaucluse;96.19
87765503;Cavaillon;95.9
87765735;Carpentras;96.92
87765818;Monteux;98.77
87765826;Entraigues-sur-la-Sorgue;95.0
87773002;Montpellier Saint-Roch;95.61
87773200;Sète;95.18
87773408;Lunel;93.95
87773424;Lunel-Viel;94.71
87773432;Valergues - Lansargues;98.31
87773457;Baillargues;94.79
87773465;Saint-Aunès;98.53
87773515;Villeneuve-lès-Maguelone;96.77
87773531;Vic - Mireval;96.91
87773556;Frontignan;93.72
87775007;Nîmes;97.85
87775023;Beaucaire;96.76
87775072;Saint-Césaire;96.77
87775098;Milhaud;93.42
87775106;Uchaud;96.97
87775114;Vergèze - Codognan;95.29
87775130;Gallargues-le-Montueux;97.73
87775148;Chasseradès;99.17
87775171;La Bastide - Saint-Laurent-les-Bains;98.14
87775197;Villefort;99.0
87775213;Génolhac;98.65
87775221;Chamborigaud;98.25
87775239;Sainte-Cécile-d'Andorge;98.04
87775247;La Levade;98.04
87775254;La Grand-Combe;94.72
87775288;Alès;98.37
87775346;Boucoiran-et-Nozières;95.57
87775353;Nozières - Brignon;99.04
87775361;Saint-Geniès-de-Malgoirès;93.28
87775379;Fons - Saint-Mamert;95.83
87775791;Générac;100.0
87775809;Beauvoisin;97.55
87775817;Vauvert;97.87
87775825;Le Cailar;99.44
87775833;Aimargues;98.96
87775841;Saint-Laurent-d'Aigouze;95.83
87775858;Aigues-Mortes;96.49
87775866;Le Grau-du-Roi;97.7
87781005;Béziers;96.46
87781062;Port-la-Nouvelle;91.07
87781088;Leucate La Franqui;98.33
87781104;Narbonne;95.91
87781161;Coursan;93.69
87781260;Vias;96.9
87781278;Agde;95.3
87781294;Marseillan Plage;95.8
87781534;Montpaon;92.26
87781542;Ceilhes - Roqueredonde;95.81
87781559;Les Cabrils;99.17
87781575;Lunas;93.52
87781583;Le Bousquet-d'Orb;96.83
87781609;Bédarieux;95.63
87781666;Magalas;95.99
87783001;Millau;90.75
87783175;Saint-Flour - Chaudes-Aigues;94.61
87783241;Saint-Chély-d'Apcher;97.51
87783266;Aumont-Aubrac;97.29
87783282;Marvejols;93.48
87783290;Chirac;98.58
87783308;Le Monastier-Pin-Moriès;99.1
87783324;Banassac - La Canourgue;93.86
87783340;Campagnac - Saint-Geniez;99.4
87783365;Sévérac-d'Aveyron;95.4
87783423;Saint-Georges-de-Luzençon;93.68
87783431;Saint-Rome-de-Cernon;95.0
87783456;Tournemire - Roquefort;94.35
87783514;Les Salelles;94.38
87783530;Chanac;89.68
87783548;Le Bruel;94.7
87783563;Barjac;96.21
87783605;Mende;95.08
87783647;Bagnols - Chadenet;99.31
87783654;Allenc;99.31
87783670;Belvezet;99.24
87784009;Perpignan;95.87
87784157;Salses-le-Château;90.79
87784173;Rivesaltes;88.25
87784207;Elne;93.3
87784231;Argelès-sur-Mer;92.36
87784256;Collioure;93.35
87784264;Port-Vendres;89.58
87784298;Banyuls-sur-Mer;97.52
87784512;Le Soler;98.21
87784520;Saint-Féliu-d'Avall;97.77
87784546;Millas;93.52
87784561;Ille-sur-Têt;96.88
87784611;Vinça;97.07
87784629;Marquixanes;94.1
87784637;Prades - Molitg-les-Bains;96.3
87784660;Ria-Sirach;97.73
87784686;Villefranche - Vernet-les-Bains;100.0
87784702;Serdinya;100.0
87784710;Joncet;100.0
87784728;Olette - Canaveilles;100.0
87784736;Nyer;100.0
87784744;Thuès les Bains;100.0
87784751;Thuès Carença;100.0
87784769;Fontpédrouse;100.0
87784777;Sauto;100.0
87784785;Planès;100.0
87784793;Mont-Louis - La Cabanasse;100.0
87784801;Bolquère - Eyne;100.0
87784819;Font-Romeu-Odeillo-Via;100.0
87784827;Estavar;100.0
87784835;Saillagouse;100.0
87784843;Err;100.0
87784850;Sainte-Léocadie;100.0
87784868;Osséja;100.0
87784876;Bourg-Madame;100.0
87784884;Ur - Les Escaldes;100.0
87784892;Bena Fanes;100.0
87785006;Cerbère;92.54
